MTD	mzTab-version	2.0.0-M
MTD	mzTab-ID	1
MTD	contact[1]-name	Juergen Hartler
MTD	contact[1]-email	juergen.hartler@tugraz.at
MTD	contact[1]-affiliation	Institute of Computational Biotechology, Graz University of Technology, Petersgasse 14, 8010 Graz, Austria
MTD	contact[2]-name	Christoph Sensen
MTD	contact[2]-email	csensen@tugraz.at
MTD	contact[2]-affiliation	Institute of Computational Biotechology, Graz University of Technology, Petersgasse 14, 8010 Graz, Austria
MTD	publication[1]	pubmed:29058722|doi:10.1038/nmeth.4470
MTD	instrument[1]-name	[MS, MS:1001742, LTQ Orbitrap Velos, ]
MTD	instrument[1]-source	[MS, MS:1000073, Electrospray Ionization, ]
MTD	instrument[1]-analyzer[1]	[MS, MS:1000484, orbitrap, ]
MTD	instrument[1]-detector	[MS, MS:1000112, Faraday Cup, ]
MTD	quantification_method	[MS, MS:1002019, label free raw feature quantitation, ]
MTD	sample_processing[1]	[SEP, SEP:00210, High Perfomance Liquid Chromatography, ]
MTD	software[1]	[, , LipidDataAnalyzer, 2.6.3_2]
MTD	software[1]-setting[1]	isotope_pattern_checked
MTD	ms_run[1]-location	file://D:/Experiment1/Orbitrap_CID/negative/50/014_Ex1_Orbitrap_CID_neg_50.chrom
MTD	ms_run[1]-hash_method	[MS, MS:1000569, SHA-1, ]
MTD	ms_run[1]-fragmentation_method[1]	[MS, MS:1000133, collision-induced dissociation, ]
MTD	ms_run[1]-scan_polarity[1]	[MS, MS:1000129, negative scan, ]
MTD	ms_run[1]-id_format	[MS, MS:1000776, scan number only nativeID format, ]
MTD	ms_run[2]-location	file://D:/Experiment1/Orbitrap_CID/negative/50/015_Ex1_Orbitrap_CID_neg_50.chrom
MTD	ms_run[2]-hash_method	[MS, MS:1000569, SHA-1, ]
MTD	ms_run[2]-fragmentation_method[1]	[MS, MS:1000133, collision-induced dissociation, ]
MTD	ms_run[2]-scan_polarity[1]	[MS, MS:1000129, negative scan, ]
MTD	ms_run[2]-id_format	[MS, MS:1000776, scan number only nativeID format, ]
MTD	ms_run[3]-location	file://D:/Experiment1/Orbitrap_CID/negative/50/016_Ex1_Orbitrap_CID_neg_50.chrom
MTD	ms_run[3]-hash_method	[MS, MS:1000569, SHA-1, ]
MTD	ms_run[3]-fragmentation_method[1]	[MS, MS:1000133, collision-induced dissociation, ]
MTD	ms_run[3]-scan_polarity[1]	[MS, MS:1000129, negative scan, ]
MTD	ms_run[3]-id_format	[MS, MS:1000776, scan number only nativeID format, ]
MTD	ms_run[4]-location	file://D:/Experiment1/Orbitrap_CID/negative/50/017_Ex1_Orbitrap_CID_neg_50.chrom
MTD	ms_run[4]-hash_method	[MS, MS:1000569, SHA-1, ]
MTD	ms_run[4]-fragmentation_method[1]	[MS, MS:1000133, collision-induced dissociation, ]
MTD	ms_run[4]-scan_polarity[1]	[MS, MS:1000129, negative scan, ]
MTD	ms_run[4]-id_format	[MS, MS:1000776, scan number only nativeID format, ]
MTD	ms_run[5]-location	file://D:/Experiment1/Orbitrap_CID/negative/50/018_Ex1_Orbitrap_CID_neg_50.chrom
MTD	ms_run[5]-hash_method	[MS, MS:1000569, SHA-1, ]
MTD	ms_run[5]-fragmentation_method[1]	[MS, MS:1000133, collision-induced dissociation, ]
MTD	ms_run[5]-scan_polarity[1]	[MS, MS:1000129, negative scan, ]
MTD	ms_run[5]-id_format	[MS, MS:1000776, scan number only nativeID format, ]
MTD	assay[1]-ms_run_ref	ms_run[1]
MTD	assay[2]-ms_run_ref	ms_run[2]
MTD	assay[3]-ms_run_ref	ms_run[3]
MTD	assay[4]-ms_run_ref	ms_run[4]
MTD	assay[5]-ms_run_ref	ms_run[5]
MTD	study_variable[1]	Group 1
MTD	study_variable[1]-description	Group 1
MTD	study_variable[1]-assay_refs	assay[1]|assay[2]|assay[3]
MTD	study_variable[2]	Group 2
MTD	study_variable[2]-description	Group 2
MTD	study_variable[2]-assay_refs	assay[4]|assay[5]
MTD	cv[1]-label	MS																	
MTD	cv[1]-full_name	PSI-MS controlled vocabulary																	
MTD	cv[1]-version	20-06-2018																	
MTD	cv[1]-uri	https://www.ebi.ac.uk/ols/ontologies/ms																	
MTD	cv[2]-label	PRIDE																	
MTD	cv[2]-full_name	PRIDE PRoteomics IDEntifications (PRIDE) database controlled vocabulary																	
MTD	cv[2]-version	14-06-2018																	
MTD	cv[2]-uri	https://www.ebi.ac.uk/ols/ontologies/pride																						
MTD	cv[3]-label	SEP																			
MTD	cv[3]-full_name	Sample Processing and Separation Techniques Ontology																			
MTD	cv[3]-version	1.070708																			
MTD	cv[3]-uri	http://purl.bioontology.org/ontology/SEP	
MTD	small_molecule-quantification_unit	[PRIDE, PRIDE:0000330, Arbitrary quantification unit, ]
MTD	small_molecule_feature-quantification_unit	[PRIDE, PRIDE:0000330, Arbitrary quantification unit, ]
MTD	small_molecule-identification_reliability	[MS, MS:XXXXX, MSI-2007-numeric, ]
MTD	database[1]	[, , LipidDataAnalyzer2, lda2]
MTD	database[1]-prefix	lda2
MTD	database[1]-uri	https://github.com/ThallingerLab/LDA2
MTD	database[1]-version	2.6.3_2
MTD	id_confidence_measure[1]	[MS, MS:1002890, fragmentation score, ]

SMH	SML_ID	SMF_ID_REFS	database_identifier	chemical_formula	smiles	inchi	chemical_name	uri	theoretical_neutral_mass	adduct_ions	reliability	best_id_confidence_measure	best_id_confidence_value	abundance_assay[1]	abundance_assay[2]	abundance_assay[3]	abundance_assay[4]	abundance_assay[5]	abundance_study_variable[1]	abundance_study_variable[2]	abundance_variation_study_variable[1]	abundance_variation_study_variable[2]	opt_global_lipid_species
SML	17	17	lda2:PE 32:0	C37H74NO8P	null	null	PE 16:0/16:0	null	691.515205632	[M-H]-	2	[MS, MS:1002890, fragmentation score, ]	null	1.63272908E8	1.69223227E8	1.56759717E8	1.53624105E8	1.52019463E8	1.63085284E8	1.52821784E8	0.038224650903417846	0.0074247473715637335	PE 32:0_25.73
SML	18	18	lda2:PE 34:0	C39H78NO8P	null	null	PE 17:0/17:0	null	719.5465057719999	[M-H]-	2	[MS, MS:1002890, fragmentation score, ]	null	1.01760448E8	1.07212543E8	8.94748355E7	8.818173975E7	8.651445525E7	9.948260883333333E7	8.73480975E7	0.09132846802101477	0.013497088406953649	PE 34:0_28.12
SML	19	19	lda2:PE 34:1	C39H76NO8P	null	null	PE 16:0/18:1	null	717.5308557019999	[M-H]-	2	[MS, MS:1002890, fragmentation score, ]	null	1.96029487E8	1.99288226E8	1.96456578E8	1.95262878E8	1.93735815E8	1.97258097E8	1.944993465E8	0.008978406951181643	0.005551704856551297	PE 34:1_26.35
SML	20	20	lda2:PE 36:0	C41H82NO8P	null	null	PE 36:0	null	747.5778059119999	[M-H]-	3	[MS, MS:1002890, fragmentation score, ]	null	null	null	null	null	426550.494140625	0.0	426550.494140625	NaN	NaN	PE 36:0_27.71
SML	21	21	lda2:PE 36:0	C41H82NO8P	null	null	PE 18:0/18:0	null	747.5778059119999	[M-H]-	2	[MS, MS:1002890, fragmentation score, ]	null	9.58343205E7	1.004154175E8	7.65036135E7	7.484166225E7	7.546944075E7	9.091778383333333E7	7.51555515E7	0.1395925526220198	0.005906478733858617	PE 36:0_30.32
SML	22	22	lda2:PE 36:0	C41H82NO8P	null	null	PE 36:0	null	747.5778059119999	[M-H]-	3	[MS, MS:1002890, fragmentation score, ]	null	null	null	null	null	64836.7314453125	0.0	64836.7314453125	NaN	NaN	PE 36:0_32.28
SML	23	23	lda2:PE 36:1	C41H80NO8P	null	null	PE 18:0/18:1	null	745.5621558419999	[M-H]-	2	[MS, MS:1002890, fragmentation score, ]	null	1.94797665E8	1.95196267E8	1.96467086E8	1.89488198E8	1.91208878E8	1.95487006E8	1.90348538E8	0.0044599378758046915	0.006392012073695665	PE 36:1_28.71
SML	24	24	lda2:PE 36:2	C41H78NO8P	null	null	PE 18:0/18:2	null	743.5465057719999	[M-H]-	2	[MS, MS:1002890, fragmentation score, ]	null	1.86420426E8	1.93483905E8	1.93094318E8	1.91865896E8	1.87292985E8	1.9099954966666666E8	1.895794405E8	0.020787564495789678	0.017056310340048918	PE 36:2_27.03
SML	25	25	lda2:PE 36:4	C41H74NO8P	null	null	PE 16:0/20:4	null	739.515205632	[M-H]-	2	[MS, MS:1002890, fragmentation score, ]	null	1.89039837E8	1.92837552E8	1.90520827E8	1.8698961E8	1.85678866E8	1.9079940533333334E8	1.86334238E8	0.01003210971672559	0.0049740811865923934	PE 36:4_24.55
SML	26	26|27	lda2:PC 32:0	C40H80NO8P	null	null	PC 14:0/18:0	null	733.5621558419999	[M+HCOO]-|[M-CH3]-	2	[MS, MS:1002890, fragmentation score, ]	null	1.554769109765625E8	1.59978486046875E8	1.5508000038671875E8	1.532138460546875E8	1.5088411925976562E8	1.568451324700521E8	1.5204898265722656E8	0.01734709539542223	0.010834445836667867	PC 32:0_25.35
SML	27	28|29	lda2:PC 32:1	C40H78NO8P	null	null	PC 18:1/14:0	null	731.5465057719999	[M+HCOO]-|[M-CH3]-	2	[MS, MS:1002890, fragmentation score, ]	null	1.7773220992578125E8	1.787180101796875E8	1.78653490515625E8	1.7354384221875E8	1.7079843068359375E8	1.783679035403646E8	1.7217113645117188E8	0.003091775409502186	0.011275389440635731	PC 32:1_23.32
SML	28	30|31	lda2:PC 34:0	C42H84NO8P	null	null	PC 16:0/18:0	null	761.5934559819999	[M+HCOO]-|[M-CH3]-	2	[MS, MS:1002890, fragmentation score, ]	null	1.1231106001660156E8	1.1441439226757812E8	1.0965768439794922E8	1.10397943859375E8	1.0750952249414062E8	1.121277122273763E8	1.0895373317675781E8	0.021258318058835775	0.01874579362993012	PC 34:0_27.67
SML	29	32|33	lda2:PC 34:1	C42H82NO8P	null	null	PC 16:0/18:1	null	759.5778059119999	[M+HCOO]-|[M-CH3]-	2	[MS, MS:1002890, fragmentation score, ]	null	1.8246721402539062E8	1.8431952877734375E8	1.83557975203125E8	1.8054105881835938E8	1.7780973975E8	1.8344823933528647E8	1.791753992841797E8	0.005075122564786805	0.010778986649127107	PC 34:1_25.87
SML	30	34|35	lda2:PC 36:0	C44H88NO8P	null	null	PC 18:0/18:0	null	789.6247561219999	[M+HCOO]-|[M-CH3]-	2	[MS, MS:1002890, fragmentation score, ]	null	1.3300610059179688E8	1.357952008125E8	1.286650292578125E8	1.2695616804296875E8	1.2499634929980469E8	1.324887768873698E8	1.2597625867138672E8	0.027120217260137535	0.011000478963999069	PC 36:0_29.85
SML	31	36|37	lda2:PC 36:1	C44H86NO8P	null	null	PC 18:0/18:1	null	787.6091060519999	[M+HCOO]-|[M-CH3]-	2	[MS, MS:1002890, fragmentation score, ]	null	1.62358431859375E8	1.65277658953125E8	1.668943828125E8	1.63766773515625E8	1.595191320859375E8	1.6484349120833334E8	1.6164295280078125E8	0.01394615616061726	0.018581257884386165	PC 36:1_28.26
SML	32	38|39	lda2:PC 36:2	C44H84NO8P	null	null	PC 18:0/18:2	null	785.5934559819999	[M+HCOO]-|[M-CH3]-	2	[MS, MS:1002890, fragmentation score, ]	null	1.9250800771875E8	1.9439292318359375E8	1.935252142109375E8	1.9488820463964844E8	1.884980917421875E8	1.934753817044271E8	1.9169314819091797E8	0.004876339509041698	0.023571481664234093	PC 36:2_26.57
SML	33	40|41	lda2:PC 40:0	C48H96NO8P	null	null	PC 20:0/20:0	null	845.6873564019999	[M+HCOO]-|[M-CH3]-	2	[MS, MS:1002890, fragmentation score, ]	null	1.1864161490527344E8	1.2278647925E8	1.1112551433984375E8	1.080144865703125E8	1.0874101953613281E8	1.1751786949837239E8	1.0837775305322266E8	0.050299976998846564	0.004740206002145234	PC 40:0_33.71
SML	34	42|43	lda2:PC 48:2	C56H108NO8P	null	null	PC 24:1/24:1	null	953.7812568219998	[M+HCOO]-|[M-CH3]-	2	[MS, MS:1002890, fragmentation score, ]	null	1.381539717109375E8	1.395181077109375E8	1.37857020609375E8	1.374711796015625E8	1.337666100546875E8	1.3850970001041666E8	1.35618894828125E8	0.006395510732704853	0.019315382376038137	PC 48:2_36.84
SML	35	44|45|46	lda2:Cer 16:0	C34H67NO3	null	null	Cer 16:0	null	537.5120952369998	[M+HCOO]-|[M+Cl]-|[M-H]-	2	[MS, MS:1002890, fragmentation score, ]	null	5.1365337584375E8	5.31298066953125E8	5.3253108634375E8	5.2259904653125E8	5.24660060109375E8	5.258275097135417E8	5.236295533203125E8	0.020084757077831212	0.002783196703370045	Cer 16:0_25.55
SML	36	47|48|49	lda2:Cer 17:0	C35H69NO3	null	null	Cer 17:0	null	551.5277453069998	[M+HCOO]-|[M+Cl]-|[M-H]-	2	[MS, MS:1002890, fragmentation score, ]	null	6.15685115984375E8	6.09049691765625E8	6.11644062015625E8	6.073374431875E8	5.947297490625E8	6.12126289921875E8	6.01033596125E8	0.005462778331658686	0.014832816893000944	Cer 17:0_26.82
SML	37	50|51|52	lda2:Cer 18:0	C36H71NO3	null	null	Cer 18:0	null	565.5433953769998	[M+HCOO]-|[M+Cl]-|[M-H]-	2	[MS, MS:1002890, fragmentation score, ]	null	6.05922127453125E8	5.961593910625E8	6.09815555125E8	5.9836426253125E8	5.905423045E8	6.039656912135416E8	5.94453283515625E8	0.01164829567331324	0.009304272437701655	Cer 18:0_28.05
SML	38	53|54|55	lda2:Cer 18:1	C36H69NO3	null	null	Cer 18:1	null	563.5277453069998	[M+HCOO]-|[M+Cl]-|[M-H]-	2	[MS, MS:1002890, fragmentation score, ]	null	5.944083378125E8	5.921694331875E8	5.8160456459375E8	5.8887988496875E8	5.7479721909375E8	5.893941118645834E8	5.8183855203125E8	0.011602081583241691	0.01711457395275106	Cer 18:1_26.28
SML	39	56|57|58	lda2:Cer 20:0	C38H75NO3	null	null	Cer 20:0	null	593.5746955169998	[M+HCOO]-|[M+Cl]-|[M-H]-	2	[MS, MS:1002890, fragmentation score, ]	null	5.33741567921875E8	5.126748413125E8	5.28111086390625E8	5.13600302625E8	5.21496130515625E8	5.248424985416667E8	5.175482165703125E8	0.02078162245037164	0.010787791027786245	Cer 20:0_30.35
SML	40	59	lda2:PS 32:0	C38H74NO10P	null	null	PS 32:0	null	735.505034892	[M+Na-H2]-	3	[MS, MS:1002890, fragmentation score, ]	null	null	27173.580078125	null	null	97313.447265625	27173.580078125	97313.447265625	NaN	NaN	PS 32:0_22.73
SML	41	60	lda2:PS 32:0	C38H74NO10P	null	null	PS 32:0	null	735.505034892	[M+Na-H2]-	3	[MS, MS:1002890, fragmentation score, ]	null	null	85564.0078125	34332.605224609375	null	null	59948.30651855469	0.0	0.6042884963856255	NaN	PS 32:0_24.21
SML	42	61|62	lda2:PS 32:0	C38H74NO10P	null	null	PS 16:0/16:0	null	735.505034892	[M-H]-|[M+Na-H2]-	2	[MS, MS:1002890, fragmentation score, ]	null	5.7358964017578125E7	7.36833310546875E7	4.9400457396484375E7	4.8361718296875E7	4.831933143066406E7	6.014758415625E7	4.834052486376953E7	0.205815210417911	6.200355152411586E-4	PS 32:0_24.80
SML	43	63	lda2:PS 32:0	C38H74NO10P	null	null	PS 32:0	null	735.505034892	[M+Na-H2]-	3	[MS, MS:1002890, fragmentation score, ]	null	null	98895.1416015625	null	36566.599609375	null	98895.1416015625	36566.599609375	NaN	NaN	PS 32:0_25.51
SML	44	64	lda2:PS 32:0	C38H74NO10P	null	null	PS 32:0	null	735.505034892	[M+Na-H2]-	3	[MS, MS:1002890, fragmentation score, ]	null	null	19424.3994140625	null	null	null	19424.3994140625	0.0	NaN	NaN	PS 32:0_26.55
SML	45	65	lda2:PS 32:0	C38H74NO10P	null	null	PS 32:0	null	735.505034892	[M+Na-H2]-	3	[MS, MS:1002890, fragmentation score, ]	null	null	null	null	14050.2265625	null	0.0	14050.2265625	NaN	NaN	PS 32:0_29.05
SML	46	66	lda2:PS 32:0	C38H74NO10P	null	null	PS 32:0	null	735.505034892	[M+Na-H2]-	3	[MS, MS:1002890, fragmentation score, ]	null	26467.96533203125	11376.9541015625	29572.24755859375	null	3988.8123779296875	22472.388997395832	3988.8123779296875	0.43313066933505734	NaN	PS 32:0_30.23
SML	47	67	lda2:PS 32:0	C38H74NO10P	null	null	PS 32:0	null	735.505034892	[M+Na-H2]-	3	[MS, MS:1002890, fragmentation score, ]	null	null	null	null	null	2635.553955078125	0.0	2635.553955078125	NaN	NaN	PS 32:0_31.82
SML	48	68	lda2:PS 34:0	C40H78NO10P	null	null	PS 34:0	null	763.536335032	[M+Na-H2]-	3	[MS, MS:1002890, fragmentation score, ]	null	null	null	10724.330078125	null	null	10724.330078125	0.0	NaN	NaN	PS 34:0_24.26
